0.004308,-0.020420
0.004331,-0.021429
0.004354,-0.022449
0.004376,-0.023477
0.004399,-0.024515
0.004422,-0.025563
0.004444,-0.026620
0.004467,-0.027687
0.004490,-0.028763
0.004512,-0.029849
0.004535,-0.030944
0.004558,-0.031443
0.004580,-0.030647
0.004603,-0.029841
0.004626,-0.029025
0.004649,-0.028200
0.004671,-0.027365
0.004694,-0.026521
0.004717,-0.025667
0.004739,-0.024804
0.004762,-0.023932
0.004785,-0.023050
0.004807,-0.022158
0.004830,-0.021257
0.004853,-0.020346
0.004875,-0.019426
0.004898,-0.018497
0.004921,-0.017558
0.004943,-0.016609
0.004966,-0.015651
0.004989,-0.014684
0.005011,-0.013706
0.005034,-0.012720
0.005057,-0.011724
0.005079,-0.010719
0.005102,-0.009704
0.005125,-0.008679
0.005147,-0.007645
0.005170,-0.006602
0.005193,-0.005549
0.005215,-0.004486
0.005238,-0.003414
0.005261,-0.002333
0.005283,-0.001242
0.005306,-0.000142
0.005329,0.000968
0.005351,0.002088
0.005374,0.003217
0.005397,0.004355
0.005420,0.005503
0.005442,0.006660
0.005465,0.007827
0.005488,0.009003
0.005510,0.010189
0.005533,0.011384
0.005556,0.012589
0.005578,0.013804
0.005601,0.015027
0.005624,0.016261
0.005646,0.017503
0.005669,0.018756
0.005692,0.020017
0.005714,0.021289
0.005737,0.022569
0.005760,0.023860
0.005782,0.025159
0.005805,0.026469
0.005828,0.027787
0.005850,0.029116
0.005873,0.030453
0.005896,0.031800
0.005918,0.033157
0.005941,0.034523
0.005964,0.035899
0.005986,0.037284
0.006009,0.038679
0.006032,0.040083
0.006054,0.041496
0.006077,0.041842
0.006100,0.040727
0.006122,0.039603
0.006145,0.038468
0.006168,0.037325
0.006190,0.036172
0.006213,0.035009
0.006236,0.033837
0.006259,0.032655
0.006281,0.031464
0.006304,0.030264
0.006327,0.029054
0.006349,0.027834
0.006372,0.026605
0.006395,0.025367
0.006417,0.024118
0.006440,0.022861
0.006463,0.021594
0.006485,0.020317
0.006508,0.019031
0.006531,0.017736
0.006553,0.016431
0.006576,0.015117
0.006599,0.013793
0.006621,0.012459
0.006644,0.011116
0.006667,0.009764
0.006689,0.008402
0.006712,0.007030
0.006735,0.005650
0.006757,0.004259
0.006780,0.002859
0.006803,0.001450
0.006825,0.000031
0.006848,-0.001397
0.006871,-0.002835
0.006893,-0.004283
0.006916,-0.005739
0.006939,-0.007206
0.006961,-0.008682
0.006984,-0.010167
0.007007,-0.011662
0.007029,-0.013166
0.007052,-0.014680
0.007075,-0.016203
0.007098,-0.017736
0.007120,-0.019278
0.007143,-0.020830
0.007166,-0.022391
0.007188,-0.023962
0.007211,-0.025542
0.007234,-0.027132
0.007256,-0.028731
0.007279,-0.030340
0.007302,-0.031958
0.007324,-0.033586
0.007347,-0.035223
0.007370,-0.036869
0.007392,-0.038526
0.007415,-0.040191
0.007438,-0.041866
0.007460,-0.043551
0.007483,-0.045245
0.007506,-0.046949
0.007528,-0.048662
0.007551,-0.050384
0.007574,-0.052117
0.007596,-0.052174
0.007619,-0.050740
0.007642,-0.049297
0.007664,-0.047844
0.007687,-0.046382
0.007710,-0.044911
0.007732,-0.043430
0.007755,-0.041939
0.007778,-0.040439
0.007800,-0.038929
0.007823,-0.037410
0.007846,-0.035882
0.007868,-0.034344
0.007891,-0.032796
0.007914,-0.031239
0.007937,-0.029673
0.007959,-0.028097
0.007982,-0.026511
0.008005,-0.024916
0.008027,-0.023312
0.008050,-0.021698
0.008073,-0.020074
0.008095,-0.018442
0.008118,-0.016799
0.008141,-0.015147
0.008163,-0.013486
0.008186,-0.011815
0.008209,-0.010134
0.008231,-0.008445
0.008254,-0.006745
0.008277,-0.005036
0.008299,-0.003318
0.008322,-0.001590
0.008345,0.000147
0.008367,0.001894
0.008390,0.003650
0.008413,0.005416
0.008435,0.007191
0.008458,0.008976
0.008481,0.010771
0.008503,0.012574
0.008526,0.014388
0.008549,0.016210
0.008571,0.018043
0.008594,0.019884
0.008617,0.021736
0.008639,0.023596
0.008662,0.025467
0.008685,0.027346
0.008707,0.029236
0.008730,0.031134
0.008753,0.033042
0.008776,0.034960
0.008798,0.036887
0.008821,0.038824
0.008844,0.040770
0.008866,0.042726
0.008889,0.044691
0.008912,0.046665
0.008934,0.048650
0.008957,0.050643
0.008980,0.052646
0.009002,0.054659
0.009025,0.056681
0.009048,0.058713
0.009070,0.060754
0.009093,0.062804
0.009116,0.062437
0.009138,0.060685
0.009161,0.058924
0.009184,0.057153
0.009206,0.055372
0.009229,0.053582
0.009252,0.051782
0.009274,0.049973
0.009297,0.048155
0.009320,0.046327
0.009342,0.044489
0.009365,0.042642
0.009388,0.040786
0.009410,0.038920
0.009433,0.037044
0.009456,0.035159
0.009478,0.033265
0.009501,0.031361
0.009524,0.029448
0.009546,0.027525
0.009569,0.025592
0.009592,0.023650
0.009615,0.021699
0.009637,0.019738
0.009660,0.017768
0.009683,0.015788
0.009705,0.013798
0.009728,0.011800
0.009751,0.009791
0.009773,0.007773
0.009796,0.005746
0.009819,0.003709
0.009841,0.001663
0.009864,-0.000393
0.009887,-0.002458
0.009909,-0.004533
0.009932,-0.006617
0.009955,-0.008711
0.009977,-0.010814
0.010000,-0.012927
0.010023,-0.015049
0.010045,-0.017181
0.010068,-0.019322
0.010091,-0.021473
0.010113,-0.023633
0.010136,-0.025803
0.010159,-0.027982
0.010181,-0.030171
0.010204,-0.032369
0.010227,-0.034577
0.010249,-0.036794
0.010272,-0.039021
0.010295,-0.041257
0.010317,-0.043502
0.010340,-0.045758
0.010363,-0.048022
0.010385,-0.050296
0.010408,-0.052580
0.010431,-0.054873
0.010454,-0.057176
0.010476,-0.059488
0.010499,-0.061809
0.010522,-0.064140
0.010544,-0.066481
0.010567,-0.068831
0.010590,-0.071190
0.010612,-0.073559
0.010635,-0.072633
0.010658,-0.070563
0.010680,-0.068483
0.010703,-0.066393
0.010726,-0.064294
0.010748,-0.062186
0.010771,-0.060068
0.010794,-0.057940
0.010816,-0.055803
0.010839,-0.053657
0.010862,-0.051501
0.010884,-0.049335
0.010907,-0.047160
0.010930,-0.044976
0.010952,-0.042782
0.010975,-0.040579
0.010998,-0.038366
0.011020,-0.036143
0.011043,-0.033911
0.011066,-0.031670
0.011088,-0.029419
0.011111,-0.027159
0.011134,-0.024889
0.011156,-0.022609
0.011179,-0.020321
0.011202,-0.018022
0.011224,-0.015714
0.011247,-0.013397
0.011270,-0.011070
0.011293,-0.008734
0.011315,-0.006388
0.011338,-0.004033
0.011361,-0.001668
0.011383,0.000706
0.011406,0.003090
0.011429,0.005483
0.011451,0.007886
0.011474,0.010298
0.011497,0.012720
0.011519,0.015151
0.011542,0.017592
0.011565,0.020042
0.011587,0.022502
0.011610,0.024971
0.011633,0.027450
0.011655,0.029938
0.011678,0.032436
0.011701,0.034943
0.011723,0.037459
0.011746,0.039986
0.011769,0.042521
0.011791,0.045066
0.011814,0.047621
0.011837,0.050185
0.011859,0.052759
0.011882,0.055342
0.011905,0.057934
0.011927,0.060536
0.011950,0.063148
0.011973,0.065769
0.011995,0.068400
0.012018,0.071040
0.012041,0.073689
0.012063,0.076348
0.012086,0.079017
0.012109,0.081695
0.012132,0.084382
0.012154,0.082762
0.012177,0.080373
0.012200,0.077974
0.012222,0.075566
0.012245,0.073149
0.012268,0.070722
0.012290,0.068286
0.012313,0.065840
0.012336,0.063384
0.012358,0.060919
0.012381,0.058445
0.012404,0.055961
0.012426,0.053467
0.012449,0.050964
0.012472,0.048452
0.012494,0.045930
0.012517,0.043399
0.012540,0.040858
0.012562,0.038307
0.012585,0.035748
0.012608,0.033178
0.012630,0.030599
0.012653,0.028011
0.012676,0.025413
0.012698,0.022806
0.012721,0.020189
0.012744,0.017563
0.012766,0.014927
0.012789,0.012282
0.012812,0.009627
0.012834,0.006963
0.012857,0.004289
0.012880,0.001606
0.012902,-0.001087
0.012925,-0.003789
0.012948,-0.006501
0.012971,-0.009222
0.012993,-0.011953
0.013016,-0.014693
0.013039,-0.017443
0.013061,-0.020202
0.013084,-0.022971
0.013107,-0.025749
0.013129,-0.028537
0.013152,-0.031334
0.013175,-0.034141
0.013197,-0.036957
0.013220,-0.039782
0.013243,-0.042617
0.013265,-0.045462
0.013288,-0.048316
0.013311,-0.051180
0.013333,-0.054053
0.013356,-0.056935
0.013379,-0.059827
0.013401,-0.062729
0.013424,-0.065640
0.013447,-0.068561
0.013469,-0.071491
0.013492,-0.074430
0.013515,-0.077379
0.013537,-0.080338
0.013560,-0.083306
0.013583,-0.086283
0.013605,-0.089270
0.013628,-0.092267
0.013651,-0.095273
0.013673,-0.092823
0.013696,-0.090115
0.013719,-0.087398
0.013741,-0.084672
0.013764,-0.081936
0.013787,-0.079191
0.013810,-0.076436
0.013832,-0.073671
0.013855,-0.070897
0.013878,-0.068114
0.013900,-0.065321
0.013923,-0.062519
0.013946,-0.059707
0.013968,-0.056885
0.013991,-0.054054
0.014014,-0.051214
0.014036,-0.048364
0.014059,-0.045505
0.014082,-0.042636
0.014104,-0.039758
0.014127,-0.036870
0.014150,-0.033972
0.014172,-0.031066
0.014195,-0.028149
0.014218,-0.025224
0.014240,-0.022288
0.014263,-0.019343
0.014286,-0.016389
0.014308,-0.013425
0.014331,-0.010452
0.014354,-0.007469
0.014376,-0.004477
0.014399,-0.001475
0.014422,0.001536
0.014444,0.004556
0.014467,0.007587
0.014490,0.010626
0.014512,0.013676
0.014535,0.016734
0.014558,0.019802
0.014580,0.022880
0.014603,0.025967
0.014626,0.029064
0.014649,0.032170
0.014671,0.035286
0.014694,0.038411
0.014717,0.041545
0.014739,0.044689
0.014762,0.047843
0.014785,0.051006
0.014807,0.054179
0.014830,0.057361
0.014853,0.060552
0.014875,0.063753
0.014898,0.066964
0.014921,0.070184
0.014943,0.073413
0.014966,0.076652
0.014989,0.079901
0.015011,0.083159
0.015034,0.086426
0.015057,0.089703
0.015079,0.092990
0.015102,0.096286
0.015125,0.099591
0.015147,0.102906
0.015170,0.105833
0.015193,0.102816
0.015215,0.099790
0.015238,0.096755
0.015261,0.093710
0.015283,0.090656
0.015306,0.087592
0.015329,0.084518
0.015351,0.081435
0.015374,0.078343
0.015397,0.075241
0.015420,0.072130
0.015442,0.069009
0.015465,0.065878
0.015488,0.062739
0.015510,0.059589
0.015533,0.056430
0.015556,0.053262
0.015578,0.050084
0.015601,0.046897
0.015624,0.043700
0.015646,0.040494
0.015669,0.037278
0.015692,0.034053
0.015714,0.030818
0.015737,0.027574
0.015760,0.024320
0.015782,0.021057
0.015805,0.017784
0.015828,0.014502
0.015850,0.011210
0.015873,0.007909
0.015896,0.004598
0.015918,0.001278
0.015941,-0.002052
0.015964,-0.005391
0.015986,-0.008740
0.016009,-0.012098
0.016032,-0.015466
0.016054,-0.018843
0.016077,-0.022229
0.016100,-0.025625
0.016122,-0.029031
0.016145,-0.032446
0.016168,-0.035871
0.016190,-0.039305
0.016213,-0.042748
0.016236,-0.046202
0.016259,-0.049664
0.016281,-0.053136
0.016304,-0.056618
0.016327,-0.060109
0.016349,-0.063609
0.016372,-0.067119
0.016395,-0.070639
0.016417,-0.074168
0.016440,-0.077706
0.016463,-0.081254
0.016485,-0.084812
0.016508,-0.088379
0.016531,-0.091955
0.016553,-0.095541
0.016576,-0.099137
0.016599,-0.102742
0.016621,-0.106356
0.016644,-0.109980
0.016667,-0.113613
0.016689,-0.116077
0.016712,-0.112742
0.016735,-0.109398
0.016757,-0.106044
0.016780,-0.102680
0.016803,-0.099307
0.016825,-0.095925
0.016848,-0.092533
0.016871,-0.089132
0.016893,-0.085721
0.016916,-0.082301
0.016939,-0.078871
0.016961,-0.075431
0.016984,-0.071983
0.017007,-0.068524
0.017029,-0.065056
0.017052,-0.061579
0.017075,-0.058092
0.017098,-0.054596
0.017120,-0.051090
0.017143,-0.047575
0.017166,-0.044050
0.017188,-0.040516
0.017211,-0.036972
0.017234,-0.033419
0.017256,-0.029856
0.017279,-0.026284
0.017302,-0.022702
0.017324,-0.019111
0.017347,-0.015510
0.017370,-0.011900
0.017392,-0.008280
0.017415,-0.004651
0.017438,-0.001013
0.017460,0.002635
0.017483,0.006293
0.017506,0.009960
0.017528,0.013637
0.017551,0.017323
0.017574,0.021019
0.017596,0.024724
0.017619,0.028438
0.017642,0.032162
0.017664,0.035896
0.017687,0.039639
0.017710,0.043392
0.017732,0.047154
0.017755,0.050925
0.017778,0.054706
0.017800,0.058497
0.017823,0.062297
0.017846,0.066106
0.017868,0.069925
0.017891,0.073754
0.017914,0.077592
0.017937,0.081439
0.017959,0.085296
0.017982,0.089163
0.018005,0.093039
0.018027,0.096924
0.018050,0.100819
0.018073,0.104723
0.018095,0.108637
0.018118,0.112561
0.018141,0.116494
0.018163,0.120436
0.018186,0.124388
0.018209,0.126254
0.018231,0.122600
0.018254,0.118937
0.018277,0.115265
0.018299,0.111583
0.018322,0.107892
0.018345,0.104191
0.018367,0.100481
0.018390,0.096761
0.018413,0.093031
0.018435,0.089293
0.018458,0.085544
0.018481,0.081786
0.018503,0.078019
0.018526,0.074242
0.018549,0.070456
0.018571,0.066660
0.018594,0.062855
0.018617,0.059040
0.018639,0.055216
0.018662,0.051382
0.018685,0.047539
0.018707,0.043686
0.018730,0.039824
0.018753,0.035952
0.018776,0.032071
0.018798,0.028180
0.018821,0.024280
0.018844,0.020371
0.018866,0.016451
0.018889,0.012523
0.018912,0.008585
0.018934,0.004637
0.018957,0.000680
0.018980,-0.003287
0.019002,-0.007263
0.019025,-0.011249
0.019048,-0.015244
0.019070,-0.019248
0.019093,-0.023262
0.019116,-0.027286
0.019138,-0.031319
0.019161,-0.035361
0.019184,-0.039414
0.019206,-0.043475
0.019229,-0.047546
0.019252,-0.051627
0.019274,-0.055717
0.019297,-0.059816
0.019320,-0.063925
0.019342,-0.068044
0.019365,-0.072172
0.019388,-0.076309
0.019410,-0.080456
0.019433,-0.084613
0.019456,-0.088778
0.019478,-0.092954
0.019501,-0.097139
0.019524,-0.101333
0.019546,-0.105537
0.019569,-0.109751
0.019592,-0.113973
0.019615,-0.118206
0.019637,-0.122448
0.019660,-0.126699
0.019683,-0.130960
0.019705,-0.135230
0.019728,-0.136363
0.019751,-0.132391
0.019773,-0.128410
0.019796,-0.124419
0.019819,-0.120418
0.019841,-0.116409
0.019864,-0.112389
0.019887,-0.108360
0.019909,-0.104322
0.019932,-0.100274
0.019955,-0.096217
0.019977,-0.092150
0.020000,-0.088074
0.020023,-0.083988
0.020045,-0.079893
0.020068,-0.075788
0.020091,-0.071674
0.020113,-0.067550
0.020136,-0.063417
0.020159,-0.059274
0.020181,-0.055122
0.020204,-0.050960
0.020227,-0.046789
0.020249,-0.042608
0.020272,-0.038418
0.020295,-0.034219
0.020317,-0.030009
0.020340,-0.025791
0.020363,-0.021563
0.020385,-0.017325
0.020408,-0.013078
0.020431,-0.008821
0.020454,-0.004555
0.020476,-0.000280
0.020499,0.004006
0.020522,0.008300
0.020544,0.012604
0.020567,0.016918
0.020590,0.021241
0.020612,0.025573
0.020635,0.029915
0.020658,0.034267
0.020680,0.038628
0.020703,0.042999
0.020726,0.047379
0.020748,0.051768
0.020771,0.056167
0.020794,0.060576
0.020816,0.064994
0.020839,0.069421
0.020862,0.073858
0.020884,0.078304
0.020907,0.082760
0.020930,0.087226
0.020952,0.091701
0.020975,0.096185
0.020998,0.100679
0.021020,0.105182
0.021043,0.109695
0.021066,0.114218
0.021088,0.118750
0.021111,0.123291
0.021134,0.127842
0.021156,0.132402
0.021179,0.136972
0.021202,0.141551
0.021224,0.146140
0.021247,0.146404
0.021270,0.142114
0.021293,0.137814
0.021315,0.133505
0.021338,0.129186
0.021361,0.124858
0.021383,0.120520
0.021406,0.116173
0.021429,0.111816
0.021451,0.107450
0.021474,0.103074
0.021497,0.098689
0.021519,0.094294
0.021542,0.089890
0.021565,0.085476
0.021587,0.081053
0.021610,0.076620
0.021633,0.072178
0.021655,0.067726
0.021678,0.063265
0.021701,0.058794
0.021723,0.054314
0.021746,0.049824
0.021769,0.045325
0.021791,0.040816
0.021814,0.036298
0.021837,0.031771
0.021859,0.027234
0.021882,0.022687
0.021905,0.018131
0.021927,0.013565
0.021950,0.008990
0.021973,0.004406
0.021995,-0.000188
0.022018,-0.004792
0.022041,-0.009405
0.022063,-0.014028
0.022086,-0.018660
0.022109,-0.023301
0.022132,-0.027952
0.022154,-0.032613
0.022177,-0.037283
0.022200,-0.041962
0.022222,-0.046651
0.022245,-0.051350
0.022268,-0.056058
0.022290,-0.060775
0.022313,-0.065502
0.022336,-0.070239
0.022358,-0.074984
0.022381,-0.079740
0.022404,-0.084505
0.022426,-0.089279
0.022449,-0.094063
0.022472,-0.098857
0.022494,-0.103659
0.022517,-0.108472
0.022540,-0.113294
0.022562,-0.118125
0.022585,-0.122966
0.022608,-0.127816
0.022630,-0.132676
0.022653,-0.137545
0.022676,-0.142424
0.022698,-0.147312
0.022721,-0.152210
0.022744,-0.157118
0.022766,-0.156378
0.022789,-0.151770
0.022812,-0.147151
0.022834,-0.142523
0.022857,-0.137886
0.022880,-0.133239
0.022902,-0.128583
0.022925,-0.123917
0.022948,-0.119242
0.022971,-0.114557
0.022993,-0.109863
0.023016,-0.105159
0.023039,-0.100446
0.023061,-0.095723
0.023084,-0.090991
0.023107,-0.086250
0.023129,-0.081498
0.023152,-0.076738
0.023175,-0.071968
0.023197,-0.067188
0.023220,-0.062399
0.023243,-0.057600
0.023265,-0.052792
0.023288,-0.047974
0.023311,-0.043147
0.023333,-0.038311
0.023356,-0.033464
0.023379,-0.028609
0.023401,-0.023744
0.023424,-0.018869
0.023447,-0.013985
0.023469,-0.009092
0.023492,-0.004189
0.023515,0.000724
0.023537,0.005646
0.023560,0.010578
0.023583,0.015519
0.023605,0.020469
0.023628,0.025429
0.023651,0.030399
0.023673,0.035378
0.023696,0.040366
0.023719,0.045364
0.023741,0.050371
0.023764,0.055388
0.023787,0.060415
0.023810,0.065451
0.023832,0.070496
0.023855,0.075551
0.023878,0.080615
0.023900,0.085689
0.023923,0.090773
0.023946,0.095866
0.023968,0.100968
0.023991,0.106080
0.024014,0.111201
0.024036,0.116332
0.024059,0.121472
0.024082,0.126622
0.024104,0.131782
0.024127,0.136950
0.024150,0.142129
0.024172,0.147316
0.024195,0.152514
0.024218,0.157721
0.024240,0.162937
0.024263,0.168163
0.024286,0.166285
0.024308,0.161357
0.024331,0.156421
0.024354,0.151474
0.024376,0.146519
0.024399,0.141553
0.024422,0.136579
0.024444,0.131594
0.024467,0.126601
0.024490,0.121597
0.024512,0.116585
0.024535,0.111563
0.024558,0.106531
0.024580,0.101490
0.024603,0.096439
0.024626,0.091379
0.024649,0.086309
0.024671,0.081230
0.024694,0.076141
0.024717,0.071043
0.024739,0.065936
0.024762,0.060819
0.024785,0.055692
0.024807,0.050556
0.024830,0.045410
0.024853,0.040255
0.024875,0.035091
0.024898,0.029917
0.024921,0.024733
0.024943,0.019540
0.024966,0.014337
0.024989,0.009125
0.025011,0.003904
0.025034,-0.001327
0.025057,-0.006568
0.025079,-0.011818
0.025102,-0.017077
0.025125,-0.022346
0.025147,-0.027625
0.025170,-0.032913
0.025193,-0.038210
0.025215,-0.043517
0.025238,-0.048833
0.025261,-0.054159
0.025283,-0.059495
0.025306,-0.064840
0.025329,-0.070194
0.025351,-0.075558
0.025374,-0.080931
0.025397,-0.086314
0.025420,-0.091707
0.025442,-0.097108
0.025465,-0.102520
0.025488,-0.107941
0.025510,-0.113371
0.025533,-0.118811
0.025556,-0.124260
0.025578,-0.129719
0.025601,-0.135187
0.025624,-0.140665
0.025646,-0.146152
0.025669,-0.151649
0.025692,-0.157155
0.025714,-0.162671
0.025737,-0.168196
0.025760,-0.173731
0.025782,-0.179275
0.025805,-0.176123
0.025828,-0.170878
0.025850,-0.165622
0.025873,-0.160358
0.025896,-0.155084
0.025918,-0.149800
0.025941,-0.144507
0.025964,-0.139204
0.025986,-0.133892
0.026009,-0.128570
0.026032,-0.123239
0.026054,-0.117898
0.026077,-0.112548
0.026100,-0.107188
0.026122,-0.101819
0.026145,-0.096441
0.026168,-0.091052
0.026190,-0.085655
0.026213,-0.080248
0.026236,-0.074831
0.026259,-0.069405
0.026281,-0.063969
0.026304,-0.058524
0.026327,-0.053070
0.026349,-0.047606
0.026372,-0.042132
0.026395,-0.036649
0.026417,-0.031157
0.026440,-0.025655
0.026463,-0.020143
0.026485,-0.014622
0.026508,-0.009092
0.026531,-0.003552
0.026553,0.001998
0.026576,0.007557
0.026599,0.013125
0.026621,0.018703
0.026644,0.024291
0.026667,0.029888
0.026689,0.035494
0.026712,0.041110
0.026735,0.046735
0.026757,0.052370
0.026780,0.058015
0.026803,0.063669
0.026825,0.069332
0.026848,0.075005
0.026871,0.080687
0.026893,0.086379
0.026916,0.092080
0.026939,0.097791
0.026961,0.103511
0.026984,0.109241
0.027007,0.114981
0.027029,0.120729
0.027052,0.126488
0.027075,0.132255
0.027098,0.138033
0.027120,0.143819
0.027143,0.149616
0.027166,0.155421
0.027188,0.161237
0.027211,0.167061
0.027234,0.172896
0.027256,0.178739
0.027279,0.184593
0.027302,0.190455
0.027324,0.185895
0.027347,0.180330
0.027370,0.174757
0.027392,0.169174
0.027415,0.163581
0.027438,0.157979
0.027460,0.152367
0.027483,0.146746
0.027506,0.141115
0.027528,0.135475
0.027551,0.129825
0.027574,0.124166
0.027596,0.118498
0.027619,0.112819
0.027642,0.107132
0.027664,0.101435
0.027687,0.095728
0.027710,0.090012
0.027732,0.084286
0.027755,0.078551
0.027778,0.072807
0.027800,0.067053
0.027823,0.061289
0.027846,0.055516
0.027868,0.049734
0.027891,0.043942
0.027914,0.038140
0.027937,0.032329
0.027959,0.026509
0.027982,0.020679
0.028005,0.014839
0.028027,0.008990
0.028050,0.003132
0.028073,-0.002736
0.028095,-0.008614
0.028118,-0.014501
0.028141,-0.020397
0.028163,-0.026303
0.028186,-0.032218
0.028209,-0.038143
0.028231,-0.044078
0.028254,-0.050021
0.028277,-0.055975
0.028299,-0.061938
0.028322,-0.067910
0.028345,-0.073892
0.028367,-0.079883
0.028390,-0.085884
0.028413,-0.091894
0.028435,-0.097914
0.028458,-0.103943
0.028481,-0.109982
0.028503,-0.116031
0.028526,-0.122088
0.028549,-0.128156
0.028571,-0.134232
0.028594,-0.140319
0.028617,-0.146414
0.028639,-0.152520
0.028662,-0.158634
0.028685,-0.164758
0.028707,-0.170892
0.028730,-0.177035
0.028753,-0.183188
0.028776,-0.189350
0.028798,-0.195522
0.028821,-0.201471
0.028844,-0.195598
0.028866,-0.189716
0.028889,-0.183823
0.028912,-0.177922
0.028934,-0.172011
0.028957,-0.166090
0.028980,-0.160160
0.029002,-0.154220
0.029025,-0.148271
0.029048,-0.142312
0.029070,-0.136344
0.029093,-0.130367
0.029116,-0.124380
0.029138,-0.118383
0.029161,-0.112377
0.029184,-0.106361
0.029206,-0.100336
0.029229,-0.094302
0.029252,-0.088258
0.029274,-0.082204
0.029297,-0.076141
0.029320,-0.070069
0.029342,-0.063987
0.029365,-0.057895
0.029388,-0.051794
0.029410,-0.045684
0.029433,-0.039564
0.029456,-0.033434
0.029478,-0.027295
0.029501,-0.021147
0.029524,-0.014989
0.029546,-0.008821
0.029569,-0.002644
0.029592,0.003542
0.029615,0.009738
0.029637,0.015943
0.029660,0.022158
0.029683,0.028383
0.029705,0.034616
0.029728,0.040860
0.029751,0.047113
0.029773,0.053375
0.029796,0.059647
0.029819,0.065928
0.029841,0.072219
0.029864,0.078519
0.029887,0.084829
0.029909,0.091148
0.029932,0.097477
0.029955,0.103815
0.029977,0.110163
0.030000,0.116520
0.030023,0.122887
0.030045,0.129263
0.030068,0.135649
0.030091,0.142044
0.030113,0.148449
0.030136,0.154863
0.030159,0.161287
0.030181,0.167720
0.030204,0.174163
0.030227,0.180615
